gtin	descricao	preco	product_url	url_photo
7892840253745.0	Salgadinho Elma Chips Doritos Nacho 55g	6.97	http://www.comper.com.br/salgadinho-elma-chips-doritos-nacho-55g/p	https://comper.vteximg.com.br/arquivos/ids/162610-1000-1000/1342495.jpg?v=637210595629800000
7892840255541.0	Salgadinho Elma Chips Cebolitos 110g	11.99	http://www.comper.com.br/salgadinho-elma-chips-cebolitos-110g/p	https://comper.vteximg.com.br/arquivos/ids/189546-1000-1000/7892840255541.jpg?v=637618907761470000
7892840255442.0	Salgadinho Elma Chips Baconzitos 103g	14.55	http://www.comper.com.br/salgadinho-elma-chips-baconzitos-103g/p	https://comper.vteximg.com.br/arquivos/ids/169011-1000-1000/produtos-sku-1342029.jpg?v=637268756597830000
7898104963221.0	Biscoito de Polvilho Multinatural Salgado em Rosca 100g	5.49	http://www.comper.com.br/biscoito-de-polvilho-multinatural-salgado-em-rosca-100g/p	https://comper.vteximg.com.br/arquivos/ids/197832-1000-1000/foto-em-breve.jpg?v=637674026923770000
7891031118016.0	Ovo de Codorna em Conserva Hemmer 300g	25.78	http://www.comper.com.br/ovo-de-codorna-em-conserva-hemmer-300g/p	https://comper.vteximg.com.br/arquivos/ids/157178-1000-1000/1310984.jpg?v=637210458281870000
8000139923500.0	Macarrão Bary Massa de Sêmola Spaghetti 500g	11.79	http://www.comper.com.br/macarrao-bary-massa-de-semola-spaghetti-500g/p	https://comper.vteximg.com.br/arquivos/ids/156585-1000-1000/1306618.jpg?v=637210443274300000
8000139923609.0	Macarrão Bary Massa de Sêmola Tagliatelle 500g	15.99	http://www.comper.com.br/macarrao-bary-massa-de-semola-tagliatelle-500g/p	https://comper.vteximg.com.br/arquivos/ids/156584-1000-1000/1306570.jpg?v=637210443256000000
8000139923524.0	Macarrão Bary Massa de Sêmola Linguini 500g	10.99	http://www.comper.com.br/macarrao-bary-massa-de-semola-linguini-500g/p	https://comper.vteximg.com.br/arquivos/ids/156583-1000-1000/1306430.jpg?v=637210443235300000
8000139923562.0	Macarrão Bary Massa de Sêmola Penne 500g	11.79	http://www.comper.com.br/macarrao-bary-massa-de-semola-penne-500g/p	https://comper.vteximg.com.br/arquivos/ids/162122-1000-1000/1306421.jpg?v=637210582813600000
7891008085105.0	Cobertura de Chocolate Garoto Blend 1kg	49.9	http://www.comper.com.br/cobertura-de-chocolate-garoto-blend-1kg/p	https://comper.vteximg.com.br/arquivos/ids/201367-1000-1000/7891008085105_0.jpg?v=637713668825430000
7896272005705.0	Azeitona Verde Vale Fértil Recheada com Limão 130g	17.99	http://www.comper.com.br/azeitona-verde-vale-fertil-recheada-com-limao-130g/p	https://comper.vteximg.com.br/arquivos/ids/163004-1000-1000/1284061.jpg?v=637210604850300000
7896272005682.0	Azeitona Verde Vale Fértil Recheada com Anchovas 130g	17.69	http://www.comper.com.br/azeitona-verde-vale-fertil-recheada-com-anchovas-130g/p	https://comper.vteximg.com.br/arquivos/ids/162106-1000-1000/1284010.jpg?v=637210582428100000
7896272004685.0	Azeitona Verde Vale Fértil Recheada com Pimentão 1,01kg	49.99	http://www.comper.com.br/azeitona-verde-vale-fertil-recheada-com-pimentao-1-01kg/p	https://comper.vteximg.com.br/arquivos/ids/178317-1000-1000/Azeitona-Verde-Vale-Fertil-101kg-Recheado-com-Pimentao.png?v=637357044713230000
7896272004708.0	Azeitona Verde Vale Fértil Fatiada Doy Pack 1,01kg	39.99	http://www.comper.com.br/azeitona-verde-vale-fertil-fatiada-doy-pack-1-01kg/p	https://comper.vteximg.com.br/arquivos/ids/178316-1000-1000/Azeitona-Verde-Vale-Fertil-101kg-Doy-Pack.png?v=637357044707970000
7896272004678.0	Azeitona Verde Vale Fértil com Caroço Doy Pack 1,01kg	35.99	http://www.comper.com.br/azeitona-verde-vale-fertil-com-caroco-doy-pack-1-01kg/p	https://comper.vteximg.com.br/arquivos/ids/162105-1000-1000/1283960.jpg?v=637210582408670000
7791004000105.0	Sal Grosso Celusal 1kg	30.08	http://www.comper.com.br/sal-grosso-celusal-1kg/p	https://comper.vteximg.com.br/arquivos/ids/162104-1000-1000/1282050.jpg?v=637210582388070000
7790072001038.0	Sal para Parrilla Celusal Fino Saleiro 500g	18.19	http://www.comper.com.br/sal-para-parrilla-celusal-fino-saleiro-500g/p	https://comper.vteximg.com.br/arquivos/ids/180621-1000-1000/1281992_SalParaParrillaCelusalFinoSaleiro500g.jpg?v=637423626566930000
7791004000068.0	Sal Moído Iodado Celusal para La Parrilla 1kg	30.95	http://www.comper.com.br/sal-moido-iodado-celusal-para-la-parrilla-1kg/p	https://comper.vteximg.com.br/arquivos/ids/162103-1000-1000/1281968.jpg?v=637210582371030000
7790072001014.0	Sal para Parrilla Celusal Bolsa Fino 500g	7.58	http://www.comper.com.br/sal-para-parrilla-celusal-bolsa-fino-500g/p	https://comper.vteximg.com.br/arquivos/ids/180620-1000-1000/1281062_SalParaParrillaCelusalBolsaFino500g.jpg?v=637423626112570000
7791004000051.0	Sal para Parrilla Celusal Bolsa Entrefina 1kg	22.79	http://www.comper.com.br/sal-para-parrilla-celusal-bolsa-entrefina-1kg/p	https://comper.vteximg.com.br/arquivos/ids/180619-1000-1000/1281054_SalParaParrillaCelusalBolsaEntrefina1kg.jpg?v=637423625629630000
7898936506733.0	Geleia Blessing Goiaba 200g	19.78	http://www.comper.com.br/geleia-blessing-goiaba-200g/p	https://comper.vteximg.com.br/arquivos/ids/159293-1000-1000/1278118.jpg?v=637210511684670000
7898936506252.0	Geleia Blessing Blueberry 200g	29.98	http://www.comper.com.br/geleia-blessing-blueberry-200g/p	https://comper.vteximg.com.br/arquivos/ids/161943-1000-1000/1278096.jpg?v=637210578210370000
7898947252674.0	Geleia Blessing Morango 180g	22.98	http://www.comper.com.br/geleia-blessing-morango-180g/p	https://comper.vteximg.com.br/arquivos/ids/157495-1000-1000/1278088.jpg?v=637210467520930000
7898936506504.0	Geleia Blessing Frutas Vermelhas 200g	25.99	http://www.comper.com.br/geleia-blessing-frutas-vermelhas-200g/p	https://comper.vteximg.com.br/arquivos/ids/167150-1000-1000/1278070_1.jpg?v=637224432061100000
7898947253015.0	Molho de Tomate Blessing Pimenta 330g	24.46	http://www.comper.com.br/molho-de-tomate-blessing-pimenta-330g/p	https://comper.vteximg.com.br/arquivos/ids/159290-1000-1000/1278002.jpg?v=637210511626900000
7898947253275.0	Doce de Abóbora Blessing 100% Orgânico 200g	22.98	http://www.comper.com.br/doce-de-abobora-blessing-100--organico-200g/p	https://comper.vteximg.com.br/arquivos/ids/164884-1000-1000/1277740_1.jpg?v=637224366145200000
7896102582949.0	Maionese Heinz Pote 400g	12.59	http://www.comper.com.br/maionese-heinz-pote-400g/p	https://comper.vteximg.com.br/arquivos/ids/189901-1000-1000/7896102582949.jpg?v=637620466916970000
7896102584189.0	Maionese Heinz Bisnaga 215g	8.99	http://www.comper.com.br/maionese-heinz-bisnaga-215g/p	https://comper.vteximg.com.br/arquivos/ids/189909-1000-1000/7896102584189.jpg?v=637620469942600000
7898568900176.0	Cookies Vitalin Sem Glúten Chia, Maçã e Canela 30g	3.25	http://www.comper.com.br/cookies-vitalin-sem-gluten-chia--maca-e-canela-30g/p	https://comper.vteximg.com.br/arquivos/ids/162573-1000-1000/1250159.jpg?v=637210594719800000
7898568900152.0	Cookies Vitalin Sem Glúten Amaranto com Cacau 30g	3.19	http://www.comper.com.br/cookies-vitalin-sem-gluten-amaranto-com-cacau-30g/p	https://comper.vteximg.com.br/arquivos/ids/156859-1000-1000/1250140.jpg?v=637210451092530000
7897517208264.0	Champignon Fugini Fatiado Sachê 100g	6.99	http://www.comper.com.br/champignon-fugini-fatiado-sache-100g/p	https://comper.vteximg.com.br/arquivos/ids/195692-1000-1000/1241303.jpg?v=637668856650000000
5601252111602.0	Molho de Pimenta Gallo com Azeite 50ml	19.98	http://www.comper.com.br/molho-de-pimenta-gallo-com-azeite-50ml/p	https://comper.vteximg.com.br/arquivos/ids/195486-1000-1000/1233688.jpg?v=637668753799130000
7896036097458.0	Molho para Salada Caesar com Azeite de Oliva Extra Virgem e Alho Liza Squeeze 234ml	8.49	http://www.comper.com.br/molho-para-salada-caesar-com-azeite-de-oliva-extra-virgem-e-alho-liza-squeeze-234ml/p	https://comper.vteximg.com.br/arquivos/ids/198074-1000-1000/7896036097458.jpg?v=637678514612400000
7896036097342.0	Extrato de Tomate Elefante Ervas Finas 130g	2.15	http://www.comper.com.br/extrato-de-tomate-elefante-ervas-finas-130g/p	https://comper.vteximg.com.br/arquivos/ids/198073-1000-1000/7896036097342.jpg?v=637678514395930000
7896036097328.0	Extrato de Tomate Elefante Cebola e Alho Lata 340g	5.19	http://www.comper.com.br/extrato-de-tomate-elefante-cebola-e-alho-lata-340g/p	https://comper.vteximg.com.br/arquivos/ids/198072-1000-1000/7896036097328.jpg?v=637678514161370000
7622300873509.0	Biscoito Recheado Oreo Chocolate 144g	5.49	http://www.comper.com.br/biscoito-recheado-oreo-chocolate-144g/p	https://comper.vteximg.com.br/arquivos/ids/157513-1000-1000/1226541.jpg?v=637210467912700000
7622300873554.0	Biscoito Recheado Oreo Chocolate 90g	3.29	http://www.comper.com.br/biscoito-recheado-oreo-chocolate-90g/p	https://comper.vteximg.com.br/arquivos/ids/162615-1000-1000/1226533.jpg?v=637210595728100000
7897900310765.0	Barra de Cereal Trio Light Castanha, Avelã e Chocolate 20g	1.29	http://www.comper.com.br/barra-de-cereal-trio-light-castanha--avela-e-chocolate-20g/p	https://comper.vteximg.com.br/arquivos/ids/193726-1000-1000/7897900310765.jpg?v=637648085426870000
7896089012101.0	Café Pilão Espresso 1kg	51.45	http://www.comper.com.br/cafe-pilao-espresso-1kg/p	https://comper.vteximg.com.br/arquivos/ids/169530-1000-1000/produtos-sku-1209760.jpg?v=637268765216900000
7622210411501.0	Barra de Chocolate Lacta 5 Star 40g	2.58	http://www.comper.com.br/barra-de-chocolate-lacta-5-star-40g/p	https://comper.vteximg.com.br/arquivos/ids/162983-1000-1000/1205560.jpg?v=637210604414870000
7891118012008.0	Pirulito Peccin Blong Blue Framboesa 672g	4.99	http://www.comper.com.br/pirulito-peccin-blong-blue-framboesa-672g/p	https://comper.vteximg.com.br/arquivos/ids/175334-1000-1000/7891118012008.jpg?v=637292017676930000
7891008127409.0	Chocolate Garoto Talento Branco com Doce Leite 90g	6.95	http://www.comper.com.br/chocolate-garoto-talento-branco-com-doce-leite-90g/p	https://comper.vteximg.com.br/arquivos/ids/186012-1000-1000/7891008127409-Chocolate_GAROTO_TALENTO_Branco_com_Doce_de_Leite_90g-Produtos_Comper_Supermercados--1-.jpg?v=637505457550970000
78930230.0	Chocolate Garoto Baton Creme Bastão 16g	1.29	http://www.comper.com.br/chocolate-garoto-baton-creme-bastao-16g/p	https://comper.vteximg.com.br/arquivos/ids/157467-1000-1000/1188488.jpg?v=637210466914370000
7622300862442.0	Chocolate Lacta Laka 20g	1.95	http://www.comper.com.br/chocolate-lacta-laka-20g/p	https://comper.vteximg.com.br/arquivos/ids/201549-1000-1000/7622300862442.jpg?v=637713916090230000
7622300862282.0	Chocolate Lacta Diamante Negro 20g	1.95	http://www.comper.com.br/chocolate-lacta-diamante-negro-20g/p	https://comper.vteximg.com.br/arquivos/ids/172572-1000-1000/5d1655538d317e13ef0de36c_1.jpg?v=637286260511630000
7898575010066.0	Palito Salgado Master Cookie Integral 180g	6.99	http://www.comper.com.br/palito-salgado-master-cookie-integral-180g/p	https://comper.vteximg.com.br/arquivos/ids/197713-1000-1000/foto-em-breve.jpg?v=637673950091630000
7898575010110.0	Canudinho Frito Master Cookie 50g	6.99	http://www.comper.com.br/canudinho-frito-master-cookie-50g/p	https://comper.vteximg.com.br/arquivos/ids/197712-1000-1000/foto-em-breve.jpg?v=637673949935130000
7896423451191.0	Chocolate Twix Original 80g	6.49	http://www.comper.com.br/chocolate-twix-original-80g/p	https://comper.vteximg.com.br/arquivos/ids/169839-1000-1000/produtos-sku-1182501.jpg?v=637268768517330000
78907355.0	Chocolate Garoto Talento Meio Amargo 25g	2.25	http://www.comper.com.br/chocolate-garoto-talento-meio-amargo-25g/p	https://comper.vteximg.com.br/arquivos/ids/194919-1000-1000/78907355.jpg?v=637659329810030000
7898215152279.0	Leite Instantâneo Piracanjuba Desnatado Sachê 600g	23.95	http://www.comper.com.br/leite-instantaneo-piracanjuba-desnatado-sache-600g/p	https://comper.vteximg.com.br/arquivos/ids/166226-1000-1000/1176544_1.jpg?v=637224405531000000
7891031410219.0	Mostarda Amarela Hemmer Gourmet com Ervas Finas 200g	9.45	http://www.comper.com.br/mostarda-amarela-hemmer-gourmet-com-ervas-finas-200g/p	https://comper.vteximg.com.br/arquivos/ids/163455-1000-1000/1173669.jpg?v=637210615917270000
7891031410226.0	Mostarda Amarela Hemmer 200g	9.45	http://www.comper.com.br/mostarda-amarela-hemmer-200g/p	https://comper.vteximg.com.br/arquivos/ids/163031-1000-1000/1173650.jpg?v=637210605440270000
7891031410264.0	Mostarda Amarela Hemmer Gourmet com Mel 200g	9.75	http://www.comper.com.br/mostarda-amarela-hemmer-gourmet-com-mel-200g/p	https://comper.vteximg.com.br/arquivos/ids/162133-1000-1000/1173642.jpg?v=637210583081100000
7891095025169.0	Pipoca Doce Yoki Super Crocante 100g	8.99	http://www.comper.com.br/pipoca-doce-yoki-super-crocante-100g/p	https://comper.vteximg.com.br/arquivos/ids/157175-1000-1000/1173332.jpg?v=637210458208030000
7891095025107.0	Pipoca Doce Yoki Caramelo 100g	8.99	http://www.comper.com.br/pipoca-doce-yoki-caramelo-100g/p	https://comper.vteximg.com.br/arquivos/ids/156595-1000-1000/1173316.jpg?v=637210443491800000
7891095025121.0	Pipoca Doce Yoki Chocolate 100g	8.99	http://www.comper.com.br/pipoca-doce-yoki-chocolate-100g/p	https://comper.vteximg.com.br/arquivos/ids/158147-1000-1000/1173308.jpg?v=637210482767230000
7898215151975.0	Creme de Leite Piracanjuba Gourmet Tetra Pak 200g	3.99	http://www.comper.com.br/creme-de-leite-piracanjuba-gourmet-tetra-pak-200g/p	https://comper.vteximg.com.br/arquivos/ids/177111-1000-1000/7898215151975-01.jpg?v=637315374237730000
7622300859978.0	Gelatina Royal Cereja 25g	1.38	http://www.comper.com.br/gelatina-royal-cereja-25g/p	https://comper.vteximg.com.br/arquivos/ids/189499-1000-1000/7622300859978.jpg?v=637618850301530000
7622300859855.0	Gelatina Royal Maracujá 25g	1.38	http://www.comper.com.br/gelatina-royal-maracuja-25g/p	https://comper.vteximg.com.br/arquivos/ids/190252-1000-1000/7622300859855.jpg?v=637623894094430000
7622300859817.0	Gelatina Royal Morango 25g	1.38	http://www.comper.com.br/gelatina-royal-morango-25g/p	https://comper.vteximg.com.br/arquivos/ids/189497-1000-1000/7622300859817.jpg?v=637618848802770000
7896003700657.0	Biscoito Waffer Marilan Chocolate 115g	2.79	http://www.comper.com.br/biscoito-waffer-marilan-chocolate-115g/p	https://comper.vteximg.com.br/arquivos/ids/169313-1000-1000/produtos-sku-1160214.jpg?v=637268762306630000
7896003700978.0	Biscoito Waffer Marilan Morango 115g	2.79	http://www.comper.com.br/biscoito-waffer-marilan-morango-115g/p	https://comper.vteximg.com.br/arquivos/ids/169314-1000-1000/produtos-sku-1159984.jpg?v=637268762330830000
7896283004773.0	Açúcar Fit Jasmine Integral Demerara + Stevia 400g	15.5	http://www.comper.com.br/acucar-fit-jasmine-integral-demerara---stevia-400g/p	https://comper.vteximg.com.br/arquivos/ids/176724-1000-1000/1146041.jpg?v=637298334284900000
7896331100648.0	Café Aviação Superior Vácuo 500g	17.0	http://www.comper.com.br/cafe-aviacao-superior-vacuo-500g/p	https://comper.vteximg.com.br/arquivos/ids/164830-1000-1000/1139991_1.jpg?v=637224364452000000
7896001215443.0	Leite Condensado Linea Zero Açúcar Sucralose 210g	20.55	http://www.comper.com.br/leite-condensado-linea-zero-acucar-sucralose-210g/p	https://comper.vteximg.com.br/arquivos/ids/189547-1000-1000/7896001215443.jpg?v=637618908431200000
7896001260788.0	Gelatina Linea Sem Açúcar Limão 10g	3.29	http://www.comper.com.br/gelatina-linea-sem-acucar-limao-10g/p	https://comper.vteximg.com.br/arquivos/ids/169271-1000-1000/produtos-sku-1138294.jpg?v=637268761502770000
7896005277201.0	Macarrão Petybon Integral Spaghetti 500g	9.59	http://www.comper.com.br/macarrao-petybon-integral-spaghetti-500g/p	https://comper.vteximg.com.br/arquivos/ids/162611-1000-1000/1136844.jpg?v=637210595648870000
78934696.0	Pastilha Tic Tac Frutas 16g	2.99	http://www.comper.com.br/pastilha-tic-tac-frutas-16g/p	https://comper.vteximg.com.br/arquivos/ids/199971-1000-1000/78934696.jpg?v=637699338397800000
7896048201003.0	Palmito de Açaí Castelo Inteiro 300g	25.99	http://www.comper.com.br/palmito-de-acai-castelo-inteiro-300g/p	https://comper.vteximg.com.br/arquivos/ids/201792-1000-1000/7896048201003.jpg?v=637716335573200000
7896048284433.0	Creme de Balsâmico Castelo Tradicional 230ml	19.98	http://www.comper.com.br/creme-de-balsamico-castelo-tradicional-230ml/p	https://comper.vteximg.com.br/arquivos/ids/195302-1000-1000/7896048284433.jpg?v=637662814675000000
7896048284747.0	Molho para Salada Castelo Mostarda com Mel 236ml	8.99	http://www.comper.com.br/molho-para-salada-castelo-mostarda-com-mel-236ml/p	https://comper.vteximg.com.br/arquivos/ids/195304-1000-1000/7896048284747.jpg?v=637662815257500000
7896048284693.0	Vinagre Castelo Ervas Finas 750ml	7.29	http://www.comper.com.br/vinagre-castelo-ervas-finas-750ml/p	https://comper.vteximg.com.br/arquivos/ids/195310-1000-1000/7896048284693.jpg?v=637662824845530000
7898270966828.0	Forma de Onigri Karui 14x7,5x5	11.99	http://www.comper.com.br/forma-de-onigri-karui-14x7-5x5/p	https://comper.vteximg.com.br/arquivos/ids/179730-1000-1000/1131486-Forma-de-Onigri-Karui-14x7-5x5.jpg?v=637388199684630000
7898270966958.0	Molho Tarê Karui 250ml	14.55	http://www.comper.com.br/molho-tare-karui-250ml/p	https://comper.vteximg.com.br/arquivos/ids/189608-1000-1000/7898270966958.jpg?v=637618943204600000
7898270961106.0	Gengibre em Conserva Karui Beni Shooga Fatias Médias 200g	27.99	http://www.comper.com.br/gengibre-em-conserva-karui-beni-shooga-fatias-medias-200g/p	https://comper.vteximg.com.br/arquivos/ids/161900-1000-1000/1131176.jpg?v=637210577322470000
7898270963506.0	Alga Nori Karui Otafuku 115g Com 50 Folhas	57.59	http://www.comper.com.br/alga-nori-karui-otafuku-115g-com-50-folhas/p	https://comper.vteximg.com.br/arquivos/ids/189607-1000-1000/7898270963506.jpg?v=637618942906200000
7898270961090.0	Gengibre em Conserva Karui Gari Gari em Rodelas 200g	24.19	http://www.comper.com.br/gengibre-em-conserva-karui-gari-gari-em-rodelas-200g/p	https://comper.vteximg.com.br/arquivos/ids/189606-1000-1000/7898270961090.jpg?v=637618942489700000
7898270963001.0	Molho Tonkatsu Karui para Empanados 250ml	16.58	http://www.comper.com.br/molho-tonkatsu-karui-para-empanados-250ml/p	https://comper.vteximg.com.br/arquivos/ids/178312-1000-1000/Molho-Tonkatsu-Karui-250ml.png?v=637357044686400000
7898270966835.0	Forma de Sushiki Karui 15,5X6X6,5cm	8.99	http://www.comper.com.br/forma-de-sushiki-karui-15-5x6x6-5cm/p	https://comper.vteximg.com.br/arquivos/ids/180372-1000-1000/1131052_FormaDeSushikiKarui15_5x6x6_5cm.jpg?v=637419145042230000
7898270966842.0	Forma de Norimaki Karui 20,5x7x6,5	29.99	http://www.comper.com.br/forma-de-norimaki-karui-20-5x7x6-5/p	https://comper.vteximg.com.br/arquivos/ids/181480-1000-1000/Forma-de-Norimaki-Karui-205x7x65.jpg?v=637437426806700000
7898270963544.0	Cookies Karui Sembei Tradicional 230g	29.49	http://www.comper.com.br/cookies-karui-sembei-tradicional-230g/p	https://comper.vteximg.com.br/arquivos/ids/179067-1000-1000/Cookies-Karui-Sembei-Tradicional-230g.jpg?v=637364621213200000
7898270966811.0	Colher para Arroz Karui Chamoji Branca	9.09	http://www.comper.com.br/colher-para-arroz-karui-chamoji-branca/p	https://comper.vteximg.com.br/arquivos/ids/159273-1000-1000/1130870.jpg?v=637210511194000000
7898270966996.0	Óleo de Gergelim Karui Cru 100ml	22.98	http://www.comper.com.br/oleo-de-gergelim-karui-cru-100ml/p	https://comper.vteximg.com.br/arquivos/ids/156530-1000-1000/1130803.jpg?v=637210442028330000
7898270966880.0	Óleo de Gergelim Karui Torrado 100ml	21.99	http://www.comper.com.br/oleo-de-gergelim-karui-torrado-100ml/p	https://comper.vteximg.com.br/arquivos/ids/161896-1000-1000/1130790.jpg?v=637210577168830000
7898270963568.0	Biscoito Açucarado Karui Sembei Shoga com Gengibre 100g	13.99	http://www.comper.com.br/biscoito-acucarado-karui-sembei-shoga-com-gengibre-100g/p	https://comper.vteximg.com.br/arquivos/ids/175850-1000-1000/7898270963568.jpg?v=637292020884300000
7898002471033.0	Geleia Homemade Goumert Pimenta 320g	17.98	http://www.comper.com.br/geleia-homemade-goumert-pimenta-320g/p	https://comper.vteximg.com.br/arquivos/ids/167087-1000-1000/1130307_1.jpg?v=637224430283700000
7898002470463.0	Melado de Cana Homemade Bisnaga 250g	9.49	http://www.comper.com.br/melado-de-cana-homemade-bisnaga-250g/p	https://comper.vteximg.com.br/arquivos/ids/175586-1000-1000/7898002470463.jpg?v=637292019221730000
7898002470838.0	Mel Silvestre Homemade Bisnaga 250g	20.59	http://www.comper.com.br/mel-silvestre-homemade-bisnaga-250g/p	https://comper.vteximg.com.br/arquivos/ids/165809-1000-1000/1130153_1.jpg?v=637224393760870000
7898002470166.0	Cobertura para Sorvete Homemade Caramelo 250g	7.99	http://www.comper.com.br/cobertura-para-sorvete-homemade-caramelo-250g/p	https://comper.vteximg.com.br/arquivos/ids/180616-1000-1000/1130056_CoberturaParaSorveteHomemadeCaramelo250g.jpg?v=637423623710030000
7898002470173.0	Cobertura para Sorvete Homemade Chocolate 250g	8.29	http://www.comper.com.br/cobertura-para-sorvete-homemade-chocolate-250g/p	https://comper.vteximg.com.br/arquivos/ids/178311-1000-1000/Cobertura-para-Sorvete-Homemade-Chocolate-250g.png?v=637357044680600000
7898002470180.0	Cobertura para Sorvete Homemade Morango 250g	7.99	http://www.comper.com.br/cobertura-para-sorvete-homemade-morango-250g/p	https://comper.vteximg.com.br/arquivos/ids/162388-1000-1000/1129180.jpg?v=637210589710670000
7898002470050.0	Geleia Homemade Morango 320g	19.98	http://www.comper.com.br/geleia-homemade-morango-320g/p	https://comper.vteximg.com.br/arquivos/ids/161887-1000-1000/1129155.jpg?v=637210576929170000
7898002470074.0	Geleia Homemade Amora 320g	19.98	http://www.comper.com.br/geleia-homemade-amora-320g/p	https://comper.vteximg.com.br/arquivos/ids/162963-1000-1000/1129139.jpg?v=637210603900030000
7898002470098.0	Geleia Homemade Goiaba 320g	19.98	http://www.comper.com.br/geleia-homemade-goiaba-320g/p	https://comper.vteximg.com.br/arquivos/ids/175585-1000-1000/7898002470098.jpg?v=637292019214000000
7898002470104.0	Geleia Homemade Frutas Vermelhas 320g	19.98	http://www.comper.com.br/geleia-homemade-frutas-vermelhas-320g/p	https://comper.vteximg.com.br/arquivos/ids/165281-1000-1000/1129066_1.jpg?v=637224378180270000
7891000107041.0	Leite Condensado Nestlé Moça Light 410g	8.99	http://www.comper.com.br/leite-condensado-nestle-moca-light-410g/p	https://comper.vteximg.com.br/arquivos/ids/189816-1000-1000/7891000107041_2.jpg?v=637620451057230000
7898270967139.0	Tapioca Ponzan Hidratada 500g	6.39	http://www.comper.com.br/tapioca-ponzan-hidratada-500g/p	https://comper.vteximg.com.br/arquivos/ids/166339-1000-1000/1123262_1.jpg?v=637224408649730000
7898270966774.0	Tigela Karui Preta 12X5,5cm	8.39	http://www.comper.com.br/tigela-karui-preta-12x5-5cm/p	https://comper.vteximg.com.br/arquivos/ids/180425-1000-1000/1123238_TigelaKaruiPreta12x5_5cm.jpg?v=637419307951670000
7898270967115.0	Molho Shoyu Karui Tradicional 500ml	12.99	http://www.comper.com.br/molho-shoyu-karui-tradicional-500ml/p	https://comper.vteximg.com.br/arquivos/ids/160729-1000-1000/1123106.jpg?v=637210549041870000
7898270966859.0	Hashi Karui Colorido Com 5 Unidades	15.69	http://www.comper.com.br/hashi-karui-colorido-com-5-unidades/p	https://comper.vteximg.com.br/arquivos/ids/180295-1000-1000/1123068_HashiKaruiColoridoCom5Unidades.jpg?v=637417640409930000
7898270966873.0	Hashi Karui Pinus Madeira Com 40 Pares	10.45	http://www.comper.com.br/hashi-karui-pinus-madeira-com-40-pares/p	https://comper.vteximg.com.br/arquivos/ids/162269-1000-1000/1123050.jpg?v=637210586942970000
7898270966637.0	Copo Karui Cálice Vermelho	12.99	http://www.comper.com.br/copo-karui-calice-vermelho/p	https://comper.vteximg.com.br/arquivos/ids/157096-1000-1000/1123041.jpg?v=637210456567730000
7898270963520.0	Alga Marinha Karui Cut Wakame 30g	15.69	http://www.comper.com.br/alga-marinha-karui-cut-wakame-30g/p	https://comper.vteximg.com.br/arquivos/ids/162268-1000-1000/1123025.jpg?v=637210586922700000
7898270961113.0	Gengibre em Conserva Karui Beni Shooga Palito 200g	26.19	http://www.comper.com.br/gengibre-em-conserva-karui-beni-shooga-palito-200g/p	https://comper.vteximg.com.br/arquivos/ids/179065-1000-1000/Gengibre-em-Conserva-Karui-Beni-Shooga-Palito-200g.jpg?v=637364621206930000
7898270966972.0	Molho para Yakissoba Karui 500ml	15.19	http://www.comper.com.br/molho-para-yakissoba-karui-500ml/p	https://comper.vteximg.com.br/arquivos/ids/176721-1000-1000/1123009.jpg?v=637298334269270000
7898270963537.0	Alga Marinha Karui Dashi Kombu 40g	16.99	http://www.comper.com.br/alga-marinha-karui-dashi-kombu-40g/p	https://comper.vteximg.com.br/arquivos/ids/157984-1000-1000/1122983.jpg?v=637210478957600000
5601252112371.0	Azeitona Verde Gallo Fatiada Vidro 150g	12.29	http://www.comper.com.br/azeitona-verde-gallo-fatiada-vidro-150g/p	https://comper.vteximg.com.br/arquivos/ids/195738-1000-1000/5601252112371.jpg?v=637668882256770000
5601252112319.0	Azeitona Verde Gallo com Caroço Vidro 183g	12.29	http://www.comper.com.br/azeitona-verde-gallo-com-caroco-vidro-183g/p	https://comper.vteximg.com.br/arquivos/ids/195691-1000-1000/1119451.jpg?v=637668855853800000
7897701101500.0	Batata Ondulada Bem Orgânico Chips 30g	7.99	http://www.comper.com.br/batata-ondulada-bem-organico-chips-30g/p	https://comper.vteximg.com.br/arquivos/ids/180146-1000-1000/1102680_BatataOnduladaBemOrganicoChips30g.jpg?v=637414122270970000
7897701101517.0	Batata Frita Bem Orgânico Chips Lisa 30g	7.49	http://www.comper.com.br/batata-frita-bem-organico-chips-lisa-30g/p	https://comper.vteximg.com.br/arquivos/ids/201885-1000-1000/1102664.jpg?v=637717181521070000
7897701101548.0	Batata Palha Bem Orgânico 60g	10.95	http://www.comper.com.br/batata-palha-bem-organico-60g/p	https://comper.vteximg.com.br/arquivos/ids/201884-1000-1000/1102656.jpg?v=637717174688930000
7898951850217.0	Lasanha Barilla 200g	5.99	http://www.comper.com.br/lasanha-barilla-200g/p	https://comper.vteximg.com.br/arquivos/ids/163824-1000-1000/1090275_1.jpg?v=637224337145200000
7891095023189.0	Salgadinho Yoki Yokitos Conchinha de Queijo 54g	2.99	http://www.comper.com.br/salgadinho-yoki-yokitos-conchinha-de-queijo-54g/p	https://comper.vteximg.com.br/arquivos/ids/157980-1000-1000/1075055.jpg?v=637210478785470000
